"id","label","prediction_top","confidence_top","predictions_all","ID","Species"
"ASG0002y5m","species","gazellethomsons","0.5266","{'aardvark': '0.0091', 'aardwolf': '0.0016', 'baboon': '0.0000', 'bat': '0.0001', 'batearedfox': '0.0253', 'buffalo': '0.0006', 'bushbuck': '0.0001', 'bushpig': '0.0005', 'caracal': '0.0016', 'cattle': '0.0001', 'cheetah': '0.0110', 'civet': '0.0064', 'dikdik': '0.0067', 'duiker': '0.0003', 'eland': '0.0027', 'elephant': '0.0156', 'fire': '0.0000', 'gazellegrants': '0.0251', 'gazellethomsons': '0.5266', 'genet': '0.0049', 'giraffe': '0.0159', 'guineafowl': '0.0000', 'hare': '0.0338', 'hartebeest': '0.0017', 'hippopotamus': '0.0172', 'honeybadger': '0.0028', 'human': '0.0006', 'hyenabrown': '0.0000', 'hyenaspotted': '0.1004', 'hyenastriped': '0.0042', 'impala': '0.0007', 'insectspider': '0.0000', 'jackal': '0.0093', 'koribustard': '0.0010', 'kudu': '0.0000', 'leopard': '0.0028', 'lionfemale': '0.0036', 'lionmale': '0.0017', 'mongoose': '0.0143', 'monkeysamango': '0.0001', 'nyala': '0.0000', 'ostrich': '0.0003', 'otherbird': '0.0161', 'porcupine': '0.0220', 'reedbuck': '0.0014', 'reptiles': '0.0001', 'rhinoceros': '0.0004', 'rodents': '0.0087', 'sable': '0.0003', 'secretarybird': '0.0000', 'serval': '0.0038', 'steenbok': '0.0002', 'topi': '0.0010', 'vervetmonkey': '0.0002', 'vulture': '0.0002', 'warthog': '0.0007', 'waterbuck': '0.0000', 'wildcat': '0.0065', 'wilddog': '0.0000', 'wildebeest': '0.0025', 'zebra': '0.0852', 'zorilla': '0.0017'}","16409","cheetah"
"ASG0002y5m","count","1","0.9496","{'1': '0.9496', '10': '0.0000', '11-50': '0.0000', '2': '0.0455', '3': '0.0037', '4': '0.0009', '5': '0.0002', '51+': '0.0000', '6': '0.0001', '7': '0.0000', '8': '0.0000', '9': '0.0000'}","16409","cheetah"
"ASG0002y5m","standing","0","0.9201","{'0': '0.9201', '1': '0.0799'}","16409","cheetah"
"ASG0002y5m","resting","0","0.9994","{'0': '0.9994', '1': '0.0006'}","16409","cheetah"
"ASG0002y5m","moving","1","0.8255","{'0': '0.1745', '1': '0.8255'}","16409","cheetah"
"ASG0002y5m","eating","0","0.9071","{'0': '0.9071', '1': '0.0929'}","16409","cheetah"
"ASG0002y5m","interacting","0","0.9997","{'0': '0.9997', '1': '0.0003'}","16409","cheetah"
"ASG0002y5m","babies","0","0.9991","{'0': '0.9991', '1': '0.0009'}","16409","cheetah"
"ASG0000sbg","species","koribustard","0.1882","{'aardvark': '0.0004', 'aardwolf': '0.0007', 'baboon': '0.0002', 'bat': '0.0001', 'batearedfox': '0.0022', 'buffalo': '0.0002', 'bushbuck': '0.0001', 'bushpig': '0.0001', 'caracal': '0.0029', 'cattle': '0.0001', 'cheetah': '0.1383', 'civet': '0.0015', 'dikdik': '0.0021', 'duiker': '0.0005', 'eland': '0.0008', 'elephant': '0.0021', 'fire': '0.0000', 'gazellegrants': '0.0457', 'gazellethomsons': '0.0827', 'genet': '0.0011', 'giraffe': '0.0025', 'guineafowl': '0.0237', 'hare': '0.0011', 'hartebeest': '0.0015', 'hippopotamus': '0.0001', 'honeybadger': '0.0038', 'human': '0.0188', 'hyenabrown': '0.0000', 'hyenaspotted': '0.0420', 'hyenastriped': '0.0015', 'impala': '0.0002', 'insectspider': '0.0007', 'jackal': '0.0662', 'koribustard': '0.1882', 'kudu': '0.0001', 'leopard': '0.0122', 'lionfemale': '0.0225', 'lionmale': '0.0012', 'mongoose': '0.0234', 'monkeysamango': '0.0002', 'nyala': '0.0000', 'ostrich': '0.0106', 'otherbird': '0.1265', 'porcupine': '0.0009', 'reedbuck': '0.0056', 'reptiles': '0.0103', 'rhinoceros': '0.0010', 'rodents': '0.0020', 'sable': '0.0000', 'secretarybird': '0.0767', 'serval': '0.0301', 'steenbok': '0.0002', 'topi': '0.0015', 'vervetmonkey': '0.0052', 'vulture': '0.0011', 'warthog': '0.0171', 'waterbuck': '0.0001', 'wildcat': '0.0010', 'wilddog': '0.0001', 'wildebeest': '0.0004', 'zebra': '0.0165', 'zorilla': '0.0015'}","16410","cheetah"
"ASG0000sbg","count","1","0.5197","{'1': '0.5197', '10': '0.0005', '11-50': '0.0007', '2': '0.3100', '3': '0.1191', '4': '0.0271', '5': '0.0123', '51+': '0.0000', '6': '0.0062', '7': '0.0023', '8': '0.0016', '9': '0.0005'}","16410","cheetah"
"ASG0000sbg","standing","0","0.8643","{'0': '0.8643', '1': '0.1357'}","16410","cheetah"
"ASG0000sbg","resting","0","0.9757","{'0': '0.9757', '1': '0.0243'}","16410","cheetah"
"ASG0000sbg","moving","1","0.5171","{'0': '0.4829', '1': '0.5171'}","16410","cheetah"
"ASG0000sbg","eating","0","0.7070","{'0': '0.7070', '1': '0.2930'}","16410","cheetah"
"ASG0000sbg","interacting","0","0.9861","{'0': '0.9861', '1': '0.0139'}","16410","cheetah"
"ASG0000sbg","babies","0","0.9896","{'0': '0.9896', '1': '0.0104'}","16410","cheetah"
"ASG00024ud","species","cheetah","0.7137","{'aardvark': '0.0003', 'aardwolf': '0.0038', 'baboon': '0.0000', 'bat': '0.0000', 'batearedfox': '0.0017', 'buffalo': '0.0000', 'bushbuck': '0.0000', 'bushpig': '0.0000', 'caracal': '0.0051', 'cattle': '0.0000', 'cheetah': '0.7137', 'civet': '0.0003', 'dikdik': '0.0036', 'duiker': '0.0003', 'eland': '0.0001', 'elephant': '0.0000', 'fire': '0.0000', 'gazellegrants': '0.0039', 'gazellethomsons': '0.0134', 'genet': '0.0003', 'giraffe': '0.0000', 'guineafowl': '0.0000', 'hare': '0.0004', 'hartebeest': '0.0002', 'hippopotamus': '0.0002', 'honeybadger': '0.0003', 'human': '0.0000', 'hyenabrown': '0.0000', 'hyenaspotted': '0.0740', 'hyenastriped': '0.0085', 'impala': '0.0001', 'insectspider': '0.0000', 'jackal': '0.0047', 'koribustard': '0.0004', 'kudu': '0.0000', 'leopard': '0.0214', 'lionfemale': '0.0645', 'lionmale': '0.0043', 'mongoose': '0.0001', 'monkeysamango': '0.0000', 'nyala': '0.0000', 'ostrich': '0.0000', 'otherbird': '0.0004', 'porcupine': '0.0003', 'reedbuck': '0.0167', 'reptiles': '0.0000', 'rhinoceros': '0.0001', 'rodents': '0.0003', 'sable': '0.0000', 'secretarybird': '0.0000', 'serval': '0.0416', 'steenbok': '0.0000', 'topi': '0.0000', 'vervetmonkey': '0.0001', 'vulture': '0.0001', 'warthog': '0.0007', 'waterbuck': '0.0000', 'wildcat': '0.0009', 'wilddog': '0.0000', 'wildebeest': '0.0002', 'zebra': '0.0127', 'zorilla': '0.0001'}","16411","cheetah"
"ASG00024ud","count","1","0.9380","{'1': '0.9380', '10': '0.0000', '11-50': '0.0001', '2': '0.0562', '3': '0.0046', '4': '0.0006', '5': '0.0002', '51+': '0.0000', '6': '0.0001', '7': '0.0000', '8': '0.0000', '9': '0.0000'}","16411","cheetah"
"ASG00024ud","standing","0","0.7530","{'0': '0.7530', '1': '0.2470'}","16411","cheetah"
"ASG00024ud","resting","0","0.9851","{'0': '0.9851', '1': '0.0149'}","16411","cheetah"
"ASG00024ud","moving","1","0.6806","{'0': '0.3194', '1': '0.6806'}","16411","cheetah"
"ASG00024ud","eating","0","0.9538","{'0': '0.9538', '1': '0.0462'}","16411","cheetah"
"ASG00024ud","interacting","0","0.9979","{'0': '0.9979', '1': '0.0021'}","16411","cheetah"
"ASG00024ud","babies","0","0.9883","{'0': '0.9883', '1': '0.0117'}","16411","cheetah"
"ASG0002uin","species","gazellethomsons","0.9996","{'aardvark': '0.0000', 'aardwolf': '0.0000', 'baboon': '0.0000', 'bat': '0.0000', 'batearedfox': '0.0000', 'buffalo': '0.0000', 'bushbuck': '0.0000', 'bushpig': '0.0000', 'caracal': '0.0000', 'cattle': '0.0000', 'cheetah': '0.0000', 'civet': '0.0000', 'dikdik': '0.0000', 'duiker': '0.0000', 'eland': '0.0000', 'elephant': '0.0000', 'fire': '0.0000', 'gazellegrants': '0.0001', 'gazellethomsons': '0.9996', 'genet': '0.0000', 'giraffe': '0.0000', 'guineafowl': '0.0000', 'hare': '0.0000', 'hartebeest': '0.0000', 'hippopotamus': '0.0000', 'honeybadger': '0.0000', 'human': '0.0000', 'hyenabrown': '0.0000', 'hyenaspotted': '0.0000', 'hyenastriped': '0.0000', 'impala': '0.0000', 'insectspider': '0.0000', 'jackal': '0.0000', 'koribustard': '0.0000', 'kudu': '0.0000', 'leopard': '0.0000', 'lionfemale': '0.0000', 'lionmale': '0.0000', 'mongoose': '0.0000', 'monkeysamango': '0.0000', 'nyala': '0.0000', 'ostrich': '0.0000', 'otherbird': '0.0000', 'porcupine': '0.0000', 'reedbuck': '0.0000', 'reptiles': '0.0000', 'rhinoceros': '0.0000', 'rodents': '0.0000', 'sable': '0.0000', 'secretarybird': '0.0000', 'serval': '0.0000', 'steenbok': '0.0000', 'topi': '0.0000', 'vervetmonkey': '0.0001', 'vulture': '0.0000', 'warthog': '0.0000', 'waterbuck': '0.0000', 'wildcat': '0.0000', 'wilddog': '0.0000', 'wildebeest': '0.0000', 'zebra': '0.0002', 'zorilla': '0.0000'}","16412","cheetah"
"ASG0002uin","count","1","0.8752","{'1': '0.8752', '10': '0.0002', '11-50': '0.0003', '2': '0.1060', '3': '0.0125', '4': '0.0029', '5': '0.0012', '51+': '0.0000', '6': '0.0008', '7': '0.0004', '8': '0.0003', '9': '0.0001'}","16412","cheetah"
"ASG0002uin","standing","0","0.9762","{'0': '0.9762', '1': '0.0238'}","16412","cheetah"
"ASG0002uin","resting","0","0.9996","{'0': '0.9996', '1': '0.0004'}","16412","cheetah"
"ASG0002uin","moving","1","0.9930","{'0': '0.0070', '1': '0.9930'}","16412","cheetah"
"ASG0002uin","eating","0","0.9566","{'0': '0.9566', '1': '0.0434'}","16412","cheetah"
"ASG0002uin","interacting","0","0.9996","{'0': '0.9996', '1': '0.0004'}","16412","cheetah"
"ASG0002uin","babies","0","0.9975","{'0': '0.9975', '1': '0.0025'}","16412","cheetah"
"ASG00039y5","species","leopard","0.4617","{'aardvark': '0.0000', 'aardwolf': '0.0001', 'baboon': '0.0000', 'bat': '0.0000', 'batearedfox': '0.0000', 'buffalo': '0.0000', 'bushbuck': '0.0000', 'bushpig': '0.0000', 'caracal': '0.0000', 'cattle': '0.0000', 'cheetah': '0.3222', 'civet': '0.0002', 'dikdik': '0.0000', 'duiker': '0.0000', 'eland': '0.0000', 'elephant': '0.0000', 'fire': '0.0000', 'gazellegrants': '0.0000', 'gazellethomsons': '0.0000', 'genet': '0.0001', 'giraffe': '0.0000', 'guineafowl': '0.0000', 'hare': '0.0000', 'hartebeest': '0.0000', 'hippopotamus': '0.0000', 'honeybadger': '0.0000', 'human': '0.0000', 'hyenabrown': '0.0000', 'hyenaspotted': '0.0000', 'hyenastriped': '0.0001', 'impala': '0.0000', 'insectspider': '0.0000', 'jackal': '0.0001', 'koribustard': '0.0000', 'kudu': '0.0000', 'leopard': '0.4617', 'lionfemale': '0.0000', 'lionmale': '0.0000', 'mongoose': '0.0000', 'monkeysamango': '0.0000', 'nyala': '0.0000', 'ostrich': '0.0000', 'otherbird': '0.0000', 'porcupine': '0.0055', 'reedbuck': '0.0000', 'reptiles': '0.0000', 'rhinoceros': '0.0000', 'rodents': '0.0000', 'sable': '0.0000', 'secretarybird': '0.0000', 'serval': '0.2099', 'steenbok': '0.0000', 'topi': '0.0000', 'vervetmonkey': '0.0000', 'vulture': '0.0000', 'warthog': '0.0000', 'waterbuck': '0.0000', 'wildcat': '0.0001', 'wilddog': '0.0000', 'wildebeest': '0.0000', 'zebra': '0.0000', 'zorilla': '0.0000'}","16413","cheetah"
"ASG00039y5","count","1","0.9907","{'1': '0.9907', '10': '0.0000', '11-50': '0.0000', '2': '0.0091', '3': '0.0001', '4': '0.0000', '5': '0.0000', '51+': '0.0000', '6': '0.0000', '7': '0.0000', '8': '0.0000', '9': '0.0000'}","16413","cheetah"
"ASG00039y5","standing","0","0.9696","{'0': '0.9696', '1': '0.0304'}","16413","cheetah"
"ASG00039y5","resting","0","0.9361","{'0': '0.9361', '1': '0.0639'}","16413","cheetah"
"ASG00039y5","moving","1","0.8562","{'0': '0.1438', '1': '0.8562'}","16413","cheetah"
"ASG00039y5","eating","0","0.9995","{'0': '0.9995', '1': '0.0005'}","16413","cheetah"
"ASG00039y5","interacting","0","0.9998","{'0': '0.9998', '1': '0.0002'}","16413","cheetah"
"ASG00039y5","babies","0","0.9988","{'0': '0.9988', '1': '0.0012'}","16413","cheetah"
"ASG0002rl3","species","zebra","0.4764","{'aardvark': '0.0005', 'aardwolf': '0.0002', 'baboon': '0.0001', 'bat': '0.0001', 'batearedfox': '0.0016', 'buffalo': '0.0035', 'bushbuck': '0.0003', 'bushpig': '0.0001', 'caracal': '0.0013', 'cattle': '0.0003', 'cheetah': '0.0138', 'civet': '0.0003', 'dikdik': '0.0147', 'duiker': '0.0005', 'eland': '0.0168', 'elephant': '0.0137', 'fire': '0.0000', 'gazellegrants': '0.1116', 'gazellethomsons': '0.1874', 'genet': '0.0003', 'giraffe': '0.0517', 'guineafowl': '0.0005', 'hare': '0.0015', 'hartebeest': '0.0115', 'hippopotamus': '0.0016', 'honeybadger': '0.0005', 'human': '0.0150', 'hyenabrown': '0.0000', 'hyenaspotted': '0.0055', 'hyenastriped': '0.0009', 'impala': '0.0030', 'insectspider': '0.0000', 'jackal': '0.0027', 'koribustard': '0.0008', 'kudu': '0.0001', 'leopard': '0.0009', 'lionfemale': '0.0019', 'lionmale': '0.0006', 'mongoose': '0.0005', 'monkeysamango': '0.0001', 'nyala': '0.0000', 'ostrich': '0.0006', 'otherbird': '0.0030', 'porcupine': '0.0007', 'reedbuck': '0.0238', 'reptiles': '0.0001', 'rhinoceros': '0.0006', 'rodents': '0.0004', 'sable': '0.0005', 'secretarybird': '0.0001', 'serval': '0.0086', 'steenbok': '0.0001', 'topi': '0.0011', 'vervetmonkey': '0.0002', 'vulture': '0.0003', 'warthog': '0.0006', 'waterbuck': '0.0001', 'wildcat': '0.0014', 'wilddog': '0.0001', 'wildebeest': '0.0147', 'zebra': '0.4764', 'zorilla': '0.0003'}","16414","cheetah"
"ASG0002rl3","count","1","0.9224","{'1': '0.9224', '10': '0.0002', '11-50': '0.0009', '2': '0.0595', '3': '0.0099', '4': '0.0039', '5': '0.0011', '51+': '0.0000', '6': '0.0011', '7': '0.0005', '8': '0.0003', '9': '0.0002'}","16414","cheetah"
"ASG0002rl3","standing","0","0.5589","{'0': '0.5589', '1': '0.4411'}","16414","cheetah"
"ASG0002rl3","resting","0","0.9985","{'0': '0.9985', '1': '0.0015'}","16414","cheetah"
"ASG0002rl3","moving","0","0.6616","{'0': '0.6616', '1': '0.3384'}","16414","cheetah"
"ASG0002rl3","eating","0","0.8369","{'0': '0.8369', '1': '0.1631'}","16414","cheetah"
"ASG0002rl3","interacting","0","0.9929","{'0': '0.9929', '1': '0.0071'}","16414","cheetah"
"ASG0002rl3","babies","0","0.9989","{'0': '0.9989', '1': '0.0011'}","16414","cheetah"
"ASG00025bv","species","cheetah","0.5945","{'aardvark': '0.0001', 'aardwolf': '0.0021', 'baboon': '0.0000', 'bat': '0.0000', 'batearedfox': '0.0003', 'buffalo': '0.0000', 'bushbuck': '0.0000', 'bushpig': '0.0000', 'caracal': '0.0041', 'cattle': '0.0000', 'cheetah': '0.5945', 'civet': '0.0004', 'dikdik': '0.0012', 'duiker': '0.0005', 'eland': '0.0002', 'elephant': '0.0000', 'fire': '0.0000', 'gazellegrants': '0.0358', 'gazellethomsons': '0.0049', 'genet': '0.0001', 'giraffe': '0.0000', 'guineafowl': '0.0000', 'hare': '0.0000', 'hartebeest': '0.0012', 'hippopotamus': '0.0000', 'honeybadger': '0.0002', 'human': '0.0000', 'hyenabrown': '0.0000', 'hyenaspotted': '0.0386', 'hyenastriped': '0.0095', 'impala': '0.0001', 'insectspider': '0.0000', 'jackal': '0.0042', 'koribustard': '0.0015', 'kudu': '0.0000', 'leopard': '0.0083', 'lionfemale': '0.0955', 'lionmale': '0.0212', 'mongoose': '0.0002', 'monkeysamango': '0.0000', 'nyala': '0.0000', 'ostrich': '0.0005', 'otherbird': '0.0004', 'porcupine': '0.0000', 'reedbuck': '0.0061', 'reptiles': '0.0000', 'rhinoceros': '0.0001', 'rodents': '0.0002', 'sable': '0.0000', 'secretarybird': '0.0001', 'serval': '0.0034', 'steenbok': '0.0000', 'topi': '0.0005', 'vervetmonkey': '0.0005', 'vulture': '0.0000', 'warthog': '0.0014', 'waterbuck': '0.0001', 'wildcat': '0.0008', 'wilddog': '0.0000', 'wildebeest': '0.0094', 'zebra': '0.1514', 'zorilla': '0.0001'}","16415","cheetah"
"ASG00025bv","count","1","0.9623","{'1': '0.9623', '10': '0.0000', '11-50': '0.0001', '2': '0.0340', '3': '0.0029', '4': '0.0004', '5': '0.0001', '51+': '0.0000', '6': '0.0000', '7': '0.0000', '8': '0.0000', '9': '0.0000'}","16415","cheetah"
"ASG00025bv","standing","0","0.9904","{'0': '0.9904', '1': '0.0096'}","16415","cheetah"
"ASG00025bv","resting","0","0.9993","{'0': '0.9993', '1': '0.0007'}","16415","cheetah"
"ASG00025bv","moving","1","0.9953","{'0': '0.0047', '1': '0.9953'}","16415","cheetah"
"ASG00025bv","eating","0","0.9731","{'0': '0.9731', '1': '0.0269'}","16415","cheetah"
"ASG00025bv","interacting","0","0.9997","{'0': '0.9997', '1': '0.0003'}","16415","cheetah"
"ASG00025bv","babies","0","0.9926","{'0': '0.9926', '1': '0.0074'}","16415","cheetah"
"ASG00039y6","species","cheetah","0.9168","{'aardvark': '0.0000', 'aardwolf': '0.0005', 'baboon': '0.0000', 'bat': '0.0000', 'batearedfox': '0.0000', 'buffalo': '0.0000', 'bushbuck': '0.0000', 'bushpig': '0.0000', 'caracal': '0.0008', 'cattle': '0.0000', 'cheetah': '0.9168', 'civet': '0.0000', 'dikdik': '0.0002', 'duiker': '0.0000', 'eland': '0.0000', 'elephant': '0.0000', 'fire': '0.0000', 'gazellegrants': '0.0000', 'gazellethomsons': '0.0000', 'genet': '0.0000', 'giraffe': '0.0000', 'guineafowl': '0.0000', 'hare': '0.0000', 'hartebeest': '0.0000', 'hippopotamus': '0.0000', 'honeybadger': '0.0000', 'human': '0.0000', 'hyenabrown': '0.0000', 'hyenaspotted': '0.0087', 'hyenastriped': '0.0012', 'impala': '0.0000', 'insectspider': '0.0000', 'jackal': '0.0006', 'koribustard': '0.0002', 'kudu': '0.0000', 'leopard': '0.0309', 'lionfemale': '0.0074', 'lionmale': '0.0001', 'mongoose': '0.0000', 'monkeysamango': '0.0000', 'nyala': '0.0000', 'ostrich': '0.0000', 'otherbird': '0.0002', 'porcupine': '0.0000', 'reedbuck': '0.0003', 'reptiles': '0.0000', 'rhinoceros': '0.0000', 'rodents': '0.0000', 'sable': '0.0000', 'secretarybird': '0.0000', 'serval': '0.0318', 'steenbok': '0.0000', 'topi': '0.0000', 'vervetmonkey': '0.0000', 'vulture': '0.0000', 'warthog': '0.0000', 'waterbuck': '0.0000', 'wildcat': '0.0001', 'wilddog': '0.0000', 'wildebeest': '0.0000', 'zebra': '0.0000', 'zorilla': '0.0000'}","16416","cheetah"
"ASG00039y6","count","1","0.9906","{'1': '0.9906', '10': '0.0000', '11-50': '0.0000', '2': '0.0092', '3': '0.0002', '4': '0.0000', '5': '0.0000', '51+': '0.0000', '6': '0.0000', '7': '0.0000', '8': '0.0000', '9': '0.0000'}","16416","cheetah"
"ASG00039y6","standing","0","0.6203","{'0': '0.6203', '1': '0.3797'}","16416","cheetah"
"ASG00039y6","resting","0","0.9831","{'0': '0.9831', '1': '0.0169'}","16416","cheetah"
"ASG00039y6","moving","1","0.6636","{'0': '0.3364', '1': '0.6636'}","16416","cheetah"
"ASG00039y6","eating","0","0.9986","{'0': '0.9986', '1': '0.0014'}","16416","cheetah"
"ASG00039y6","interacting","0","0.9994","{'0': '0.9994', '1': '0.0006'}","16416","cheetah"
"ASG00039y6","babies","0","0.9952","{'0': '0.9952', '1': '0.0048'}","16416","cheetah"
"ASG0001cos","species","cheetah","0.9950","{'aardvark': '0.0000', 'aardwolf': '0.0000', 'baboon': '0.0000', 'bat': '0.0000', 'batearedfox': '0.0000', 'buffalo': '0.0000', 'bushbuck': '0.0000', 'bushpig': '0.0000', 'caracal': '0.0000', 'cattle': '0.0000', 'cheetah': '0.9950', 'civet': '0.0000', 'dikdik': '0.0000', 'duiker': '0.0000', 'eland': '0.0000', 'elephant': '0.0001', 'fire': '0.0000', 'gazellegrants': '0.0000', 'gazellethomsons': '0.0000', 'genet': '0.0000', 'giraffe': '0.0001', 'guineafowl': '0.0000', 'hare': '0.0000', 'hartebeest': '0.0000', 'hippopotamus': '0.0000', 'honeybadger': '0.0000', 'human': '0.0000', 'hyenabrown': '0.0000', 'hyenaspotted': '0.0001', 'hyenastriped': '0.0000', 'impala': '0.0000', 'insectspider': '0.0000', 'jackal': '0.0000', 'koribustard': '0.0000', 'kudu': '0.0000', 'leopard': '0.0010', 'lionfemale': '0.0001', 'lionmale': '0.0001', 'mongoose': '0.0000', 'monkeysamango': '0.0000', 'nyala': '0.0000', 'ostrich': '0.0000', 'otherbird': '0.0001', 'porcupine': '0.0000', 'reedbuck': '0.0000', 'reptiles': '0.0001', 'rhinoceros': '0.0000', 'rodents': '0.0000', 'sable': '0.0000', 'secretarybird': '0.0000', 'serval': '0.0031', 'steenbok': '0.0000', 'topi': '0.0000', 'vervetmonkey': '0.0000', 'vulture': '0.0000', 'warthog': '0.0001', 'waterbuck': '0.0000', 'wildcat': '0.0000', 'wilddog': '0.0000', 'wildebeest': '0.0000', 'zebra': '0.0000', 'zorilla': '0.0000'}","16417","cheetah"
"ASG0001cos","count","1","0.9820","{'1': '0.9820', '10': '0.0000', '11-50': '0.0000', '2': '0.0165', '3': '0.0013', '4': '0.0001', '5': '0.0000', '51+': '0.0000', '6': '0.0000', '7': '0.0000', '8': '0.0000', '9': '0.0000'}","16417","cheetah"
"ASG0001cos","standing","1","0.6559","{'0': '0.3441', '1': '0.6559'}","16417","cheetah"
"ASG0001cos","resting","0","0.8611","{'0': '0.8611', '1': '0.1389'}","16417","cheetah"
"ASG0001cos","moving","0","0.8895","{'0': '0.8895', '1': '0.1105'}","16417","cheetah"
"ASG0001cos","eating","0","0.9980","{'0': '0.9980', '1': '0.0020'}","16417","cheetah"
"ASG0001cos","interacting","0","0.9926","{'0': '0.9926', '1': '0.0074'}","16417","cheetah"
"ASG0001cos","babies","0","0.9958","{'0': '0.9958', '1': '0.0042'}","16417","cheetah"
"ASG00039yd","species","zebra","0.5253","{'aardvark': '0.0008', 'aardwolf': '0.0014', 'baboon': '0.0001', 'bat': '0.0001', 'batearedfox': '0.0020', 'buffalo': '0.0006', 'bushbuck': '0.0008', 'bushpig': '0.0001', 'caracal': '0.0020', 'cattle': '0.0002', 'cheetah': '0.0190', 'civet': '0.0006', 'dikdik': '0.0216', 'duiker': '0.0007', 'eland': '0.0051', 'elephant': '0.0006', 'fire': '0.0000', 'gazellegrants': '0.1204', 'gazellethomsons': '0.1313', 'genet': '0.0005', 'giraffe': '0.0017', 'guineafowl': '0.0000', 'hare': '0.0021', 'hartebeest': '0.0449', 'hippopotamus': '0.0032', 'honeybadger': '0.0006', 'human': '0.0013', 'hyenabrown': '0.0000', 'hyenaspotted': '0.0319', 'hyenastriped': '0.0041', 'impala': '0.0108', 'insectspider': '0.0000', 'jackal': '0.0029', 'koribustard': '0.0008', 'kudu': '0.0001', 'leopard': '0.0012', 'lionfemale': '0.0093', 'lionmale': '0.0022', 'mongoose': '0.0003', 'monkeysamango': '0.0001', 'nyala': '0.0000', 'ostrich': '0.0005', 'otherbird': '0.0017', 'porcupine': '0.0005', 'reedbuck': '0.0262', 'reptiles': '0.0001', 'rhinoceros': '0.0007', 'rodents': '0.0013', 'sable': '0.0005', 'secretarybird': '0.0001', 'serval': '0.0009', 'steenbok': '0.0001', 'topi': '0.0059', 'vervetmonkey': '0.0002', 'vulture': '0.0002', 'warthog': '0.0006', 'waterbuck': '0.0005', 'wildcat': '0.0015', 'wilddog': '0.0001', 'wildebeest': '0.0072', 'zebra': '0.5253', 'zorilla': '0.0005'}","16418","cheetah"
